ID	Name	UiID	RepresentDec	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	EquipCoolDownID	RecommendID	MaxStrengthLevel	CanApart	MapBanUseItemMask	IgnoreBindMask	CanExterior	BelongForceMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	BelongMap	_IsSpecialMagicType	RepairPriceRebate	AucMountRecommendMask	BelongSchoolMask
29290	半安枪	178651		3210					0	1	3634	233	3	4800	674		0	1				4	atMeleeWeaponDamageBase	29	29	atMeleeWeaponDamageRand	19	19	atMeleeWeaponAttackSpeedBase	27	27										5	10											5529	1740	20768	18294	2481	2733	0	0	0	0	0	0							天策	防御	招架命中	副本								1	2	7												17	3402	17	20708	17	2162	735	11	6	1		4	3	8		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		2
29291	抑云剑	178652		2470					0	2	3096	233	3	4800	607		0	1				4	atMeleeWeaponDamageBase	11	11	atMeleeWeaponDamageRand	7	7	atMeleeWeaponAttackSpeedBase	21	21										5	10											3164	1131	8033	18646	2585	0	0	0	0	0	0	0							纯阳	内功	急速命中	副本								1	3	7												17	8145	17	5380	17	7769	735	19	6	1		4	12	16		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		4
29292	折西剑	178653		2470					0	2	3096	233	3	4800	607		0	1				4	atMeleeWeaponDamageBase	22	22	atMeleeWeaponDamageRand	15	15	atMeleeWeaponAttackSpeedBase	21	21										5	10	6	4									3164	4031	3377	18646	2585	0	0	0	0	0	0	0							纯阳	外功	急速命中	副本								1	3	7												17	17518	17	5577	17	12938	735	18	6	1		4	12	16		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		4
29293	元芹双剑	178654		2540					0	4	3096	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	11	11	atMeleeWeaponDamageRand	7	7	atMeleeWeaponAttackSpeedBase	21	21										5	10											3164	1131	5101	18646	2585	0	0	0	0	0	0	0							七秀	内功	急速命中	副本								1	5	7												17	8145	17	9323	17	3721	735	20	6	1		4	2	32		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		32
29294	梅红双剑	178655		2540					0	4	3096	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	11	11	atMeleeWeaponDamageRand	7	7	atMeleeWeaponAttackSpeedBase	21	21										5	10											3164	2592	8894	0	0	0	0	0	0	0	0	0							七秀	治疗	治疗量	副本								1	5	7												17	8145	17	9323	17	1624	735	21	6	1		4	2	32		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		32
29295	飞沉笛	178656		1970					0	10	2692	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	8	8	atMeleeWeaponDamageRand	6	6	atMeleeWeaponAttackSpeedBase	16	16										5	10											3164	1131	11350	18646	2585	0	0	0	0	0	0	0							五毒	内功	急速命中	副本								1	8	7												17	8145	17	10484	17	10723	735	16	6	1		4	6	64		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		256
29296	千柔笛	178657		1970					0	10	2692	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	8	8	atMeleeWeaponDamageRand	6	6	atMeleeWeaponAttackSpeedBase	16	16										5	10											3164	2592	8894	0	0	0	0	0	0	0	0	0							五毒	治疗	治疗量	副本								1	8	7												17	8145	17	10484	17	1624	735	17	6	1		4	6	64		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		256
29297	寒晶弩	178658		2246					0	11	2692	233	3	4800	539		0	1				4	atMeleeWeaponDamageBase	17	17	atMeleeWeaponDamageRand	11	11	atMeleeWeaponAttackSpeedBase	16	16										5	10											3164	3187	11350	18646	2585	0	0	0	0	0	0	0							唐门	内功	急速命中	副本								1	9	7												17	14368	17	5577	17	10723	735	24	6	1		4	7	128		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		512
29298	绞冰弩	178659		2246					0	11	2692	233	3	4800	539		0	1				4	atMeleeWeaponDamageBase	17	17	atMeleeWeaponDamageRand	11	11	atMeleeWeaponAttackSpeedBase	16	16										5	10											3164	362	3377	18646	2585	0	0	0	0	0	0	0							唐门	外功	急速命中	副本								1	9	7												17	13286	17	5577	17	12938	735	23	6	1		4	7	128		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		512
29299	书兰剑	178660		2475					0	2	1548	233	3	4800	607		0	1				4	atMeleeWeaponDamageBase	22	22	atMeleeWeaponDamageRand	15	15	atMeleeWeaponAttackSpeedBase	21	21										5	10	6	8									3164	4031	3377	18646	2585	0	0	0	0	0	0	0							藏剑	外功	急速命中	副本								1	3	7												17	17518	17	5577	17	12938	735	22	6	1		4	12	256		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		192
29300	飞槐重剑	178661		357					0	9	2019	233	3	4800	742		0	1				4	atMeleeWeaponDamageBase	34	34	atMeleeWeaponDamageRand	22	22	atMeleeWeaponAttackSpeedBase	32	32										5	10											3164	4031	3377	18646	2585	0	0	0	0	0	0	0							藏剑	外功	急速命中	副本								1	7	7												17	17518	17	5577	17	12938	735	22	6	1		4	5	256		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		192
29301	晓木棒	178662		2626					0	13	3634	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	29	29	atMeleeWeaponDamageRand	19	19	atMeleeWeaponAttackSpeedBase	27	27										5	10											3164	362	3377	18646	2585	0	0	0	0	0	0	0							丐帮	外功	急速命中	副本								1	11	7												17	13286	17	5577	17	12938	735	27	6	1		4	9	512		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		2048
29302	天成双刀	178663		2146					0	12	2692	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	17	17	atMeleeWeaponDamageRand	11	11	atMeleeWeaponAttackSpeedBase	16	16										5	10											3164	3187	16558	18646	2585	0	0	0	0	0	0	0							明教	内功	急速命中	副本								1	10	7												17	14368	17	26690	17	17349	735	25	6	1		4	10	1024		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		1024
29303	祈雪双刀	178664		2146					0	12	2692	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	17	17	atMeleeWeaponDamageRand	11	11	atMeleeWeaponAttackSpeedBase	16	16										5	10											5529	1740	20768	18294	2481	2733	0	0	0	0	0	0							明教	防御	招架命中	副本								1	10	7												17	3402	17	20708	17	2162	735	26	6	1		4	10	1024		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		1024
29304	红云刀盾	178665		2919					0	14	3365	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	25	25	atMeleeWeaponDamageRand	17	17	atMeleeWeaponAttackSpeedBase	24	24										5	10											3164	4031	3377	18646	2585	0	0	0	0	0	0	0							苍云	外功	急速命中	副本								1	12	7												17	17518	17	5577	17	12938	735	30	6	1		4	13	2097152		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		4096
29305	天翰刀盾	178666		2919					0	14	3365	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	25	25	atMeleeWeaponDamageRand	17	17	atMeleeWeaponAttackSpeedBase	24	24										5	10											5529	30682	18294	2481	2733	0	0	0	0	0	0	0							苍云	防御	内防命中	副本								1	12	7												17	3402	17	29028	17	2162	735	31	6	1		4	13	2097152		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		4096
29306	访文琴	178667		2731					0	15	2692	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	8	8	atMeleeWeaponDamageRand	6	6	atMeleeWeaponAttackSpeedBase	16	16										5	10											3164	1131	5101	18646	2585	0	0	0	0	0	0	0							长歌	内功	急速命中	副本								1	13	7												17	8145	17	9323	17	3721	735	32	6	1		4	14	4194304		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		8192
29307	语柳琴	178668		2731					0	15	2692	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	8	8	atMeleeWeaponDamageRand	6	6	atMeleeWeaponAttackSpeedBase	16	16										5	10											3164	2592	8894	0	0	0	0	0	0	0	0	0							长歌	治疗	治疗量	副本								1	13	7												17	8145	17	9323	17	1624	735	33	6	1		4	14	4194304		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		8192
29308	沧君刀	178669		2086					0	16	3365	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	25	25	atMeleeWeaponDamageRand	17	17	atMeleeWeaponAttackSpeedBase	24	24										5	10											3164	362	3377	18646	2585	0	0	0	0	0	0	0							霸刀	外功	急速命中	副本								1	14	7												17	13286	17	5577	17	12938	735	34	6	1		4	15	8388608		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		16384
29309	止波伞	178670		2361					0	17	3365	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	25	25	atMeleeWeaponDamageRand	17	17	atMeleeWeaponAttackSpeedBase	24	24										5	10											3164	4031	3377	18646	2585	0	0	0	0	0	0	0							蓬莱	外功	急速命中	副本								1	15	7												17	17518	17	5577	17	12938	735	35	6	1		4	16	16777216		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		32768
29310	封云链刃	178671		2851					0	18	3365	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	25	25	atMeleeWeaponDamageRand	17	17	atMeleeWeaponAttackSpeedBase	24	24										5	10											3164	4031	3377	18646	2585	0	0	0	0	0	0	0							凌雪	外功	急速命中	副本								1	16	7												17	17518	17	5577	17	12938	735	38	6	1		4	17	33554432		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		65536
29311	祭灵灯	178672		3045					0	19	2692	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	17	17	atMeleeWeaponDamageRand	11	11	atMeleeWeaponAttackSpeedBase	16	16										5	10											3164	3187	8033	18646	2585	0	0	0	0	0	0	0							衍天	内功	急速命中	副本								1	17	7												17	14368	17	5380	17	7769	735	39	6	1		4	18	2048		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		131072
29312	兰春卷	178673		3402					0	20	2692	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	17	17	atMeleeWeaponDamageRand	11	11	atMeleeWeaponAttackSpeedBase	16	16										5	10											3164	1131	11350	18646	2585	0	0	0	0	0	0	0							药宗	内功	急速命中	副本								1	18	7												17	8145	17	10484	17	10723	735	40	6	1		4	19	4096		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		262144
29313	如冬卷	178674		3402					0	20	2692	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	17	17	atMeleeWeaponDamageRand	11	11	atMeleeWeaponAttackSpeedBase	16	16										5	10											3164	2592	8894	0	0	0	0	0	0	0	0	0							药宗	治疗	治疗量	副本								1	18	7												17	8145	17	10484	17	1624	735	41	6	1		4	19	4096		0	1			1				1	202110赛季10人副本10人DLC副本散件_第2套		1		262144
29314	奇丽囊	178729							1	6	1683	233	3	3360	716		0	1				4	atRangeWeaponDamageBase	20	20	atRangeWeaponDamageRand	13	13	atRangeWeaponAttackSpeedBase	24	24										5	10											971	200	762	18208	2366	0	0	0	0	0	0	0							通用	根骨	急速无双	副本								2	1	7												17	8145	0	0	0	0	735	6	6	1		4	0	4198512		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		4464932
29315	向南囊	178730							1	6	1683	233	3	3360	716		0	1				4	atRangeWeaponDamageBase	20	20	atRangeWeaponDamageRand	13	13	atRangeWeaponAttackSpeedBase	24	24										5	10											971	222	762	18208	2366	0	0	0	0	0	0	0							通用	元气	急速无双	副本								2	1	7												17	14368	0	0	0	0	735	7	6	1		4	0	35974		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		2229784
29316	衡玉囊	178731							1	6	1683	233	3	3360	716		0	1				4	atRangeWeaponDamageBase	20	20	atRangeWeaponDamageRand	13	13	atRangeWeaponAttackSpeedBase	24	24										5	10											971	261	3583	18208	2366	0	0	0	0	0	0	0							通用	力道	急速无双	副本								2	1	7												17	13286	0	0	0	0	735	4	6	1		4	0	8397448		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		543234
29317	沙寒囊	178732							1	6	1683	233	3	3360	716		0	1				4	atRangeWeaponDamageBase	20	20	atRangeWeaponDamageRand	13	13	atRangeWeaponAttackSpeedBase	24	24										5	10											971	442	3583	18208	2366	0	0	0	0	0	0	0							通用	身法	急速无双	副本								2	1	7												17	17518	0	0	0	0	735	5	6	1		4	0	52445456		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		1151172
29318	京殊囊	178733							1	6	1683	233	3	3360	716		0	1				4	atRangeWeaponDamageBase	20	20	atRangeWeaponDamageRand	13	13	atRangeWeaponAttackSpeedBase	24	24										5	10											971	245	919	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量	副本								2	1	7												17	1624	0	0	0	0	735	9	6	1		4	0	4198500		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		270640
29319	铁岩囊	178734							1	6	1683	233	3	3360	716		0	1				4	atRangeWeaponDamageBase	20	20	atRangeWeaponDamageRand	13	13	atRangeWeaponAttackSpeedBase	24	24										5	10											4471	1759	5736	21345	2470	2319	0	0	0	0	0	0							通用	防御	闪避御劲	副本								2	1	7												17	2162	0	0	0	0	735	8	6	1		4	0	2098186		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		5130
29320	化寄棍	178735		3110					0	0	3634	233	3	4800	674		0	1				4	atMeleeWeaponDamageBase	29	29	atMeleeWeaponDamageRand	19	19	atMeleeWeaponAttackSpeedBase	27	27										5	10											3164	3187	7754	2314	2585	0	0	0	0	0	0	0							少林	内功	会心命中	副本								1	1	7												17	13577	17	14368	17	28766	735	12	6	1		4	11	2		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		8
29321	合志棍	178736		3110					0	0	3634	233	3	4800	674		0	1				4	atMeleeWeaponDamageBase	29	29	atMeleeWeaponDamageRand	19	19	atMeleeWeaponAttackSpeedBase	27	27										5	10											5529	30682	18294	2481	2733	0	0	0	0	0	0	0							少林	防御	内防命中	副本								1	1	7												17	3402	17	29028	17	2162	735	13	6	1		4	11	2		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		8
29322	丰良笔	178737		3309					0	5	2692	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	8	8	atMeleeWeaponDamageRand	6	6	atMeleeWeaponAttackSpeedBase	16	16										5	10											3164	3187	8033	2314	2585	0	0	0	0	0	0	0							万花	内功	会心命中	副本								1	6	7												17	7769	17	14368	17	28767	735	14	6	1		4	4	4		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		16
29323	馨兰笔	178738		3309					0	5	2692	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	8	8	atMeleeWeaponDamageRand	6	6	atMeleeWeaponAttackSpeedBase	16	16										5	10											3164	2592	2666	1989	0	0	0	0	0	0	0	0							万花	治疗	治疗会心	副本								1	6	7												17	5380	17	8145	17	1624	735	15	6	1		4	4	4		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		16
29324	星驰枪	178739		3210					0	1	3634	233	3	4800	674		0	1				4	atMeleeWeaponDamageBase	29	29	atMeleeWeaponDamageRand	19	19	atMeleeWeaponAttackSpeedBase	27	27										5	10											3164	362	3377	846	2585	0	0	0	0	0	0	0							天策	外功	会心命中	副本								1	2	7												17	12938	17	13286	17	5006	735	10	6	1		4	3	8		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		2
29325	朝旭枪	178740		3210					0	1	3634	233	3	4800	674		0	1				4	atMeleeWeaponDamageBase	29	29	atMeleeWeaponDamageRand	19	19	atMeleeWeaponAttackSpeedBase	27	27										5	10											5529	2068	18294	2481	2733	0	0	0	0	0	0	0							天策	防御	外防命中	副本								1	2	7												17	3402	17	2162	17	24793	735	11	6	1		4	3	8		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		2
29326	庚玉剑	178741		2470					0	2	3096	233	3	4800	607		0	1				4	atMeleeWeaponDamageBase	11	11	atMeleeWeaponDamageRand	7	7	atMeleeWeaponAttackSpeedBase	21	21										5	10											3164	1131	8033	2314	2585	0	0	0	0	0	0	0							纯阳	内功	会心命中	副本								1	3	7												17	7769	17	8145	17	28767	735	19	6	1		4	12	16		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		4
29327	辉月剑	178742		2470					0	2	3096	233	3	4800	607		0	1				4	atMeleeWeaponDamageBase	22	22	atMeleeWeaponDamageRand	15	15	atMeleeWeaponAttackSpeedBase	21	21										5	10	6	4									3164	4031	3377	846	2585	0	0	0	0	0	0	0							纯阳	外功	会心命中	副本								1	3	7												17	12938	17	17518	17	5006	735	18	6	1		4	12	16		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		4
29328	若芷双剑	178743		2540					0	4	3096	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	11	11	atMeleeWeaponDamageRand	7	7	atMeleeWeaponAttackSpeedBase	21	21										5	10											3164	1131	5101	2314	2585	0	0	0	0	0	0	0							七秀	内功	会心命中	副本								1	5	7												17	3721	17	8145	17	28763	735	20	6	1		4	2	32		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		32
29329	飞兰双剑	178744		2540					0	4	3096	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	11	11	atMeleeWeaponDamageRand	7	7	atMeleeWeaponAttackSpeedBase	21	21										5	10											3164	2592	2666	1989	0	0	0	0	0	0	0	0							七秀	治疗	治疗会心	副本								1	5	7												17	9323	17	8145	17	1624	735	21	6	1		4	2	32		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		32
29330	蛮和笛	178745		1970					0	10	2692	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	8	8	atMeleeWeaponDamageRand	6	6	atMeleeWeaponAttackSpeedBase	16	16										5	10											3164	1131	11350	2314	2585	0	0	0	0	0	0	0							五毒	内功	会心命中	副本								1	8	7												17	10723	17	8145	17	28764	735	16	6	1		4	6	64		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		256
29331	痴香笛	178746		1970					0	10	2692	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	8	8	atMeleeWeaponDamageRand	6	6	atMeleeWeaponAttackSpeedBase	16	16										5	10											3164	2592	2666	1989	0	0	0	0	0	0	0	0							五毒	治疗	治疗会心	副本								1	8	7												17	10484	17	8145	17	1624	735	17	6	1		4	6	64		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		256
29332	楚行弩	178747		2246					0	11	2692	233	3	4800	539		0	1				4	atMeleeWeaponDamageBase	17	17	atMeleeWeaponDamageRand	11	11	atMeleeWeaponAttackSpeedBase	16	16										5	10											3164	3187	11350	2314	2585	0	0	0	0	0	0	0							唐门	内功	会心命中	副本								1	9	7												17	10723	17	14368	17	28764	735	24	6	1		4	7	128		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		512
29333	夕旋弩	178748		2246					0	11	2692	233	3	4800	539		0	1				4	atMeleeWeaponDamageBase	17	17	atMeleeWeaponDamageRand	11	11	atMeleeWeaponAttackSpeedBase	16	16										5	10											3164	362	3377	846	2585	0	0	0	0	0	0	0							唐门	外功	会心命中	副本								1	9	7												17	12938	17	13286	17	5006	735	23	6	1		4	7	128		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		512
29334	平雅剑	178749		2475					0	2	1548	233	3	4800	607		0	1				4	atMeleeWeaponDamageBase	22	22	atMeleeWeaponDamageRand	15	15	atMeleeWeaponAttackSpeedBase	21	21										5	10	6	8									3164	4031	3377	846	2585	0	0	0	0	0	0	0							藏剑	外功	会心命中	副本								1	3	7												17	12938	17	17518	17	5006	735	22	6	1		4	12	256		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		192
29335	秋阳重剑	178750		357					0	9	2019	233	3	4800	742		0	1				4	atMeleeWeaponDamageBase	34	34	atMeleeWeaponDamageRand	22	22	atMeleeWeaponAttackSpeedBase	32	32										5	10											3164	4031	3377	846	2585	0	0	0	0	0	0	0							藏剑	外功	会心命中	副本								1	7	7												17	12938	17	17518	17	5006	735	22	6	1		4	5	256		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		192
29336	浮清短棒	178751		2626					0	13	3634	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	29	29	atMeleeWeaponDamageRand	19	19	atMeleeWeaponAttackSpeedBase	27	27										5	10											3164	362	3377	846	2585	0	0	0	0	0	0	0							丐帮	外功	会心命中	副本								1	11	7												17	12938	17	13286	17	5006	735	27	6	1		4	9	512		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		2048
29337	碧灵双刀	178752		2146					0	12	2692	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	17	17	atMeleeWeaponDamageRand	11	11	atMeleeWeaponAttackSpeedBase	16	16										5	10											3164	3187	16558	2314	2585	0	0	0	0	0	0	0							明教	内功	会心命中	副本								1	10	7												17	17349	17	14368	17	28765	735	25	6	1		4	10	1024		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		1024
29338	正萦双刀	178753		2146					0	12	2692	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	17	17	atMeleeWeaponDamageRand	11	11	atMeleeWeaponAttackSpeedBase	16	16										5	10											5529	1740	20768	18294	2481	2733	0	0	0	0	0	0							明教	防御	闪避命中	副本								1	10	7												17	3402	17	18129	17	2162	735	26	6	1		4	10	1024		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		1024
29339	成和刀盾	178754		2919					0	14	3365	233	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	25	25	atMeleeWeaponDamageRand	17	17	atMeleeWeaponAttackSpeedBase	24	24										5	10											3164	4031	3377	846	2585	0	0	0	0	0	0	0							苍云	外功	会心命中	副本								1	12	7												17	12938	17	17518	17	5006	735	30	6	1		4	13	2097152		0	1			1				1	202110赛季10人副本10人DLC副本散件_第3套		1		4096
