ID	Name	UIID	AttriName	Attribute1ID	Attribute1Value1	Attribute1Value2	Score	DiamondType1	Compare1	DiamondCount1	DiamondIntensity1	Attribute2ID	Attribute2Value1	Attribute2Value2	DiamondType2	Compare2	DiamondCount2	DiamondIntensity2	Attribute3ID	Attribute3Value1	Attribute3Value2	DiamondType3	Compare3	DiamondCount3	DiamondIntensity3	ScriptName	Attribute4ID	Attribute4Value1	Attribute4Value2	RepresentIndex	RepresentID	Time	DestItemSubType	TabType	TabIndex	PackageSize	MapInvalidMask	BelongKungfuID
4357	彩·破势·守御·血魂(肆)	33928		atParryValueBase	2819	2819	0	5	3	11	40	atPhysicsShieldAdditional	975	975	5	3	12	60	atMaxLifeAdditional	19500	19500	5	3	14	72									5	15929			
4358	彩·破势·守御·血魂(伍)	33929		atParryValueBase	3524	3524	0	5	3	13	45	atPhysicsShieldAdditional	1219	1219	5	3	14	75	atMaxLifeAdditional	24375	24375	5	3	16	90									5	15930			
4359	彩·破势·守御·血魂(陆)	33930		atParryValueBase	4228	4228	0	5	3	14	50	atPhysicsShieldAdditional	1463	1463	5	3	16	90	atMaxLifeAdditional	29250	29250	5	3	18	108									5	0			
4360	彩·破势·守御·耐受(壹)	33931		atParryValueBase	705	705	0	5	3	5	10	atPhysicsShieldAdditional	244	244	5	3	6	45	atMagicShield	488	488	5	3	8	57									5	15932			
4361	彩·破势·守御·耐受(贰)	33932		atParryValueBase	1409	1409	0	5	3	7	20	atPhysicsShieldAdditional	488	488	5	3	8	50	atMagicShield	975	975	5	3	10	62									5	15933			
4362	彩·破势·守御·耐受(叁)	33933		atParryValueBase	2114	2114	0	5	3	9	30	atPhysicsShieldAdditional	731	731	5	3	10	55	atMagicShield	1463	1463	5	3	12	67									5	15934			
4363	彩·破势·守御·耐受(肆)	33934		atParryValueBase	2819	2819	0	5	3	11	40	atPhysicsShieldAdditional	975	975	5	3	12	60	atMagicShield	1950	1950	5	3	14	72									5	15935			
4364	彩·破势·守御·耐受(伍)	33935		atParryValueBase	3524	3524	0	5	3	13	45	atPhysicsShieldAdditional	1219	1219	5	3	14	75	atMagicShield	2438	2438	5	3	16	90									5	15936			
4365	彩·破势·守御·耐受(陆)	33936		atParryValueBase	4228	4228	0	5	3	14	50	atPhysicsShieldAdditional	1463	1463	5	3	16	90	atMagicShield	2925	2925	5	3	18	108									5	0			
4366	彩·破势·灵动·血魂(壹)	33937		atParryValueBase	705	705	0	5	3	5	10	atDodge	244	244	5	3	6	45	atMaxLifeAdditional	4875	4875	5	3	8	57									5	15938			
4367	彩·破势·灵动·血魂(贰)	33938		atParryValueBase	1409	1409	0	5	3	7	20	atDodge	488	488	5	3	8	50	atMaxLifeAdditional	9750	9750	5	3	10	62									5	15939			
4368	彩·破势·灵动·血魂(叁)	33939		atParryValueBase	2114	2114	0	5	3	9	30	atDodge	731	731	5	3	10	55	atMaxLifeAdditional	14625	14625	5	3	12	67									5	15940			
4369	彩·破势·灵动·血魂(肆)	33940		atParryValueBase	2819	2819	0	5	3	11	40	atDodge	975	975	5	3	12	60	atMaxLifeAdditional	19500	19500	5	3	14	72									5	15941			
4370	彩·破势·灵动·血魂(伍)	33941		atParryValueBase	3524	3524	0	5	3	13	45	atDodge	1219	1219	5	3	14	75	atMaxLifeAdditional	24375	24375	5	3	16	90									5	15942			
4371	彩·破势·灵动·血魂(陆)	33942		atParryValueBase	4228	4228	0	5	3	14	50	atDodge	1463	1463	5	3	16	90	atMaxLifeAdditional	29250	29250	5	3	18	108									5	0			
4372	彩·破势·灵动·守御(壹)	33943		atParryValueBase	705	705	0	5	3	5	10	atDodge	244	244	5	3	6	45	atPhysicsShieldAdditional	488	488	5	3	8	57									5	15944			
4373	彩·破势·灵动·守御(贰)	33944		atParryValueBase	1409	1409	0	5	3	7	20	atDodge	488	488	5	3	8	50	atPhysicsShieldAdditional	975	975	5	3	10	62									5	15945			
4374	彩·破势·灵动·守御(叁)	33945		atParryValueBase	2114	2114	0	5	3	9	30	atDodge	731	731	5	3	10	55	atPhysicsShieldAdditional	1463	1463	5	3	12	67									5	15946			
4375	彩·破势·灵动·守御(肆)	33946		atParryValueBase	2819	2819	0	5	3	11	40	atDodge	975	975	5	3	12	60	atPhysicsShieldAdditional	1950	1950	5	3	14	72									5	15947			
4376	彩·破势·灵动·守御(伍)	33947		atParryValueBase	3524	3524	0	5	3	13	45	atDodge	1219	1219	5	3	14	75	atPhysicsShieldAdditional	2438	2438	5	3	16	90									5	15948			
4377	彩·破势·灵动·守御(陆)	33948		atParryValueBase	4228	4228	0	5	3	14	50	atDodge	1463	1463	5	3	16	90	atPhysicsShieldAdditional	2925	2925	5	3	18	108									5	0			
4378	彩·破势·灵动·耐受(壹)	33949		atParryValueBase	705	705	0	5	3	5	10	atDodge	244	244	5	3	6	45	atMagicShield	488	488	5	3	8	57									5	15950			
4379	彩·破势·灵动·耐受(贰)	33950		atParryValueBase	1409	1409	0	5	3	7	20	atDodge	488	488	5	3	8	50	atMagicShield	975	975	5	3	10	62									5	15951			
4380	彩·破势·灵动·耐受(叁)	33951		atParryValueBase	2114	2114	0	5	3	9	30	atDodge	731	731	5	3	10	55	atMagicShield	1463	1463	5	3	12	67									5	15952			
4381	彩·破势·灵动·耐受(肆)	33952		atParryValueBase	2819	2819	0	5	3	11	40	atDodge	975	975	5	3	12	60	atMagicShield	1950	1950	5	3	14	72									5	15953			
4382	彩·破势·灵动·耐受(伍)	33953		atParryValueBase	3524	3524	0	5	3	13	45	atDodge	1219	1219	5	3	14	75	atMagicShield	2438	2438	5	3	16	90									5	15954			
4383	彩·破势·灵动·耐受(陆)	33954		atParryValueBase	4228	4228	0	5	3	14	50	atDodge	1463	1463	5	3	16	90	atMagicShield	2925	2925	5	3	18	108									5	0			
4384	彩·破势·耐受·血魂(壹)	33955		atParryValueBase	705	705	0	5	3	5	10	atMagicShield	244	244	5	3	6	45	atMaxLifeAdditional	4875	4875	5	3	8	57									5	15956			
4385	彩·破势·耐受·血魂(贰)	33956		atParryValueBase	1409	1409	0	5	3	7	20	atMagicShield	488	488	5	3	8	50	atMaxLifeAdditional	9750	9750	5	3	10	62									5	15957			
4386	彩·破势·耐受·血魂(叁)	33957		atParryValueBase	2114	2114	0	5	3	9	30	atMagicShield	731	731	5	3	10	55	atMaxLifeAdditional	14625	14625	5	3	12	67									5	15958			
4387	彩·破势·耐受·血魂(肆)	33958		atParryValueBase	2819	2819	0	5	3	11	40	atMagicShield	975	975	5	3	12	60	atMaxLifeAdditional	19500	19500	5	3	14	72									5	15959			
4388	彩·破势·耐受·血魂(伍)	33959		atParryValueBase	3524	3524	0	5	3	13	45	atMagicShield	1219	1219	5	3	14	75	atMaxLifeAdditional	24375	24375	5	3	16	90									5	15960			
4389	彩·破势·耐受·血魂(陆)	33960		atParryValueBase	4228	4228	0	5	3	14	50	atMagicShield	1463	1463	5	3	16	90	atMaxLifeAdditional	29250	29250	5	3	18	108									5	0			
4390	彩·破势·耐受·守御(壹)	33961		atParryValueBase	705	705	0	5	3	5	10	atMagicShield	244	244	5	3	6	45	atPhysicsShieldAdditional	488	488	5	3	8	57									5	15962			
4391	彩·破势·耐受·守御(贰)	33962		atParryValueBase	1409	1409	0	5	3	7	20	atMagicShield	488	488	5	3	8	50	atPhysicsShieldAdditional	975	975	5	3	10	62									5	15963			
4392	彩·破势·耐受·守御(叁)	33963		atParryValueBase	2114	2114	0	5	3	9	30	atMagicShield	731	731	5	3	10	55	atPhysicsShieldAdditional	1463	1463	5	3	12	67									5	15964			
4393	彩·破势·耐受·守御(肆)	33964		atParryValueBase	2819	2819	0	5	3	11	40	atMagicShield	975	975	5	3	12	60	atPhysicsShieldAdditional	1950	1950	5	3	14	72									5	15965			
4394	彩·破势·耐受·守御(伍)	33965		atParryValueBase	3524	3524	0	5	3	13	45	atMagicShield	1219	1219	5	3	14	75	atPhysicsShieldAdditional	2438	2438	5	3	16	90									5	15966			
4395	彩·破势·耐受·守御(陆)	33966		atParryValueBase	4228	4228	0	5	3	14	50	atMagicShield	1463	1463	5	3	16	90	atPhysicsShieldAdditional	2925	2925	5	3	18	108									5	0			
4396	彩·破势·血魂·守御(壹)	33967		atParryValueBase	705	705	0	5	3	5	10	atMaxLifeAdditional	2438	2438	5	3	6	45	atPhysicsShieldAdditional	488	488	5	3	8	57									5	15968			
4397	彩·破势·血魂·守御(贰)	33968		atParryValueBase	1409	1409	0	5	3	7	20	atMaxLifeAdditional	4875	4875	5	3	8	50	atPhysicsShieldAdditional	975	975	5	3	10	62									5	15969			
4398	彩·破势·血魂·守御(叁)	33969		atParryValueBase	2114	2114	0	5	3	9	30	atMaxLifeAdditional	7313	7313	5	3	10	55	atPhysicsShieldAdditional	1463	1463	5	3	12	67									5	15970			
4399	彩·破势·血魂·守御(肆)	33970		atParryValueBase	2819	2819	0	5	3	11	40	atMaxLifeAdditional	9750	9750	5	3	12	60	atPhysicsShieldAdditional	1950	1950	5	3	14	72									5	15971			
4400	彩·破势·血魂·守御(伍)	33971		atParryValueBase	3524	3524	0	5	3	13	45	atMaxLifeAdditional	12188	12188	5	3	14	75	atPhysicsShieldAdditional	2438	2438	5	3	16	90									5	15972			
4401	彩·破势·血魂·守御(陆)	33972		atParryValueBase	4228	4228	0	5	3	14	50	atMaxLifeAdditional	14625	14625	5	3	16	90	atPhysicsShieldAdditional	2925	2925	5	3	18	108									5	0			
4402	彩·破势·血魂·耐受(壹)	33973		atParryValueBase	705	705	0	5	3	5	10	atMaxLifeAdditional	2438	2438	5	3	6	45	atMagicShield	488	488	5	3	8	57									5	15974			
4403	彩·破势·血魂·耐受(贰)	33974		atParryValueBase	1409	1409	0	5	3	7	20	atMaxLifeAdditional	4875	4875	5	3	8	50	atMagicShield	975	975	5	3	10	62									5	15975			
4404	彩·破势·血魂·耐受(叁)	33975		atParryValueBase	2114	2114	0	5	3	9	30	atMaxLifeAdditional	7313	7313	5	3	10	55	atMagicShield	1463	1463	5	3	12	67									5	15976			
4405	彩·破势·血魂·耐受(肆)	33976		atParryValueBase	2819	2819	0	5	3	11	40	atMaxLifeAdditional	9750	9750	5	3	12	60	atMagicShield	1950	1950	5	3	14	72									5	15977			
4406	彩·破势·血魂·耐受(伍)	33977		atParryValueBase	3524	3524	0	5	3	13	45	atMaxLifeAdditional	12188	12188	5	3	14	75	atMagicShield	2438	2438	5	3	16	90									5	15978			
4407	彩·破势·血魂·耐受(陆)	33978		atParryValueBase	4228	4228	0	5	3	14	50	atMaxLifeAdditional	14625	14625	5	3	16	90	atMagicShield	2925	2925	5	3	18	108									5	0			
4408	彩·灵动·守御·血魂(壹)	33979		atDodge	122	122	0	5	3	5	10	atPhysicsShieldAdditional	244	244	5	3	6	45	atMaxLifeAdditional	4875	4875	5	3	8	57									5	15980			
4409	彩·灵动·守御·血魂(贰)	33980		atDodge	244	244	0	5	3	7	20	atPhysicsShieldAdditional	488	488	5	3	8	50	atMaxLifeAdditional	9750	9750	5	3	10	62									5	15981			
4410	彩·灵动·守御·血魂(叁)	33981		atDodge	366	366	0	5	3	9	30	atPhysicsShieldAdditional	731	731	5	3	10	55	atMaxLifeAdditional	14625	14625	5	3	12	67									5	15982			
4411	彩·灵动·守御·血魂(肆)	33982		atDodge	488	488	0	5	3	11	40	atPhysicsShieldAdditional	975	975	5	3	12	60	atMaxLifeAdditional	19500	19500	5	3	14	72									5	15983			
4412	彩·灵动·守御·血魂(伍)	33983		atDodge	609	609	0	5	3	13	45	atPhysicsShieldAdditional	1219	1219	5	3	14	75	atMaxLifeAdditional	24375	24375	5	3	16	90									5	15984			
4413	彩·灵动·守御·血魂(陆)	33984		atDodge	731	731	0	5	3	14	50	atPhysicsShieldAdditional	1463	1463	5	3	16	90	atMaxLifeAdditional	29250	29250	5	3	18	108									5	0			
4414	彩·灵动·守御·破势(壹)	33985		atDodge	122	122	0	5	3	5	10	atPhysicsShieldAdditional	244	244	5	3	6	45	atParryValueBase	2819	2819	5	3	8	57									5	15986			
4415	彩·灵动·守御·破势(贰)	33986		atDodge	244	244	0	5	3	7	20	atPhysicsShieldAdditional	488	488	5	3	8	50	atParryValueBase	5638	5638	5	3	10	62									5	15987			
4416	彩·灵动·守御·破势(叁)	33987		atDodge	366	366	0	5	3	9	30	atPhysicsShieldAdditional	731	731	5	3	10	55	atParryValueBase	8457	8457	5	3	12	67									5	15988			
4417	彩·灵动·守御·破势(肆)	33988		atDodge	488	488	0	5	3	11	40	atPhysicsShieldAdditional	975	975	5	3	12	60	atParryValueBase	11276	11276	5	3	14	72									5	15989			
4418	彩·灵动·守御·破势(伍)	33989		atDodge	609	609	0	5	3	13	45	atPhysicsShieldAdditional	1219	1219	5	3	14	75	atParryValueBase	14094	14094	5	3	16	90									5	15990			
4419	彩·灵动·守御·破势(陆)	33990		atDodge	731	731	0	5	3	14	50	atPhysicsShieldAdditional	1463	1463	5	3	16	90	atParryValueBase	16913	16913	5	3	18	108									5	0			
4420	彩·灵动·守御·耐受(壹)	33991		atDodge	122	122	0	5	3	5	10	atPhysicsShieldAdditional	244	244	5	3	6	45	atMagicShield	488	488	5	3	8	57									5	15992			
4421	彩·灵动·守御·耐受(贰)	33992		atDodge	244	244	0	5	3	7	20	atPhysicsShieldAdditional	488	488	5	3	8	50	atMagicShield	975	975	5	3	10	62									5	15993			
4422	彩·灵动·守御·耐受(叁)	33993		atDodge	366	366	0	5	3	9	30	atPhysicsShieldAdditional	731	731	5	3	10	55	atMagicShield	1463	1463	5	3	12	67									5	15994			
4423	彩·灵动·守御·耐受(肆)	33994		atDodge	488	488	0	5	3	11	40	atPhysicsShieldAdditional	975	975	5	3	12	60	atMagicShield	1950	1950	5	3	14	72									5	15995			
4424	彩·灵动·守御·耐受(伍)	33995		atDodge	609	609	0	5	3	13	45	atPhysicsShieldAdditional	1219	1219	5	3	14	75	atMagicShield	2438	2438	5	3	16	90									5	15996			
4425	彩·灵动·守御·耐受(陆)	33996		atDodge	731	731	0	5	3	14	50	atPhysicsShieldAdditional	1463	1463	5	3	16	90	atMagicShield	2925	2925	5	3	18	108									5	0			
4426	彩·灵动·破势·血魂(壹)	33997		atDodge	122	122	0	5	3	5	10	atParryValueBase	1409	1409	5	3	6	45	atMaxLifeAdditional	4875	4875	5	3	8	57									5	15998			
4427	彩·灵动·破势·血魂(贰)	33998		atDodge	244	244	0	5	3	7	20	atParryValueBase	2819	2819	5	3	8	50	atMaxLifeAdditional	9750	9750	5	3	10	62									5	15999			
4428	彩·灵动·破势·血魂(叁)	33999		atDodge	366	366	0	5	3	9	30	atParryValueBase	4228	4228	5	3	10	55	atMaxLifeAdditional	14625	14625	5	3	12	67									5	16000			
4429	彩·灵动·破势·血魂(肆)	34000		atDodge	488	488	0	5	3	11	40	atParryValueBase	5638	5638	5	3	12	60	atMaxLifeAdditional	19500	19500	5	3	14	72									5	16001			
4430	彩·灵动·破势·血魂(伍)	34001		atDodge	609	609	0	5	3	13	45	atParryValueBase	7047	7047	5	3	14	75	atMaxLifeAdditional	24375	24375	5	3	16	90									5	16002			
4431	彩·灵动·破势·血魂(陆)	34002		atDodge	731	731	0	5	3	14	50	atParryValueBase	8457	8457	5	3	16	90	atMaxLifeAdditional	29250	29250	5	3	18	108									5	0			
4432	彩·灵动·破势·守御(壹)	34003		atDodge	122	122	0	5	3	5	10	atParryValueBase	1409	1409	5	3	6	45	atPhysicsShieldAdditional	488	488	5	3	8	57									5	16004			
4433	彩·灵动·破势·守御(贰)	34004		atDodge	244	244	0	5	3	7	20	atParryValueBase	2819	2819	5	3	8	50	atPhysicsShieldAdditional	975	975	5	3	10	62									5	16005			
4434	彩·灵动·破势·守御(叁)	34005		atDodge	366	366	0	5	3	9	30	atParryValueBase	4228	4228	5	3	10	55	atPhysicsShieldAdditional	1463	1463	5	3	12	67									5	16006			
4435	彩·灵动·破势·守御(肆)	34006		atDodge	488	488	0	5	3	11	40	atParryValueBase	5638	5638	5	3	12	60	atPhysicsShieldAdditional	1950	1950	5	3	14	72									5	16007			
4436	彩·灵动·破势·守御(伍)	34007		atDodge	609	609	0	5	3	13	45	atParryValueBase	7047	7047	5	3	14	75	atPhysicsShieldAdditional	2438	2438	5	3	16	90									5	16008			
4437	彩·灵动·破势·守御(陆)	34008		atDodge	731	731	0	5	3	14	50	atParryValueBase	8457	8457	5	3	16	90	atPhysicsShieldAdditional	2925	2925	5	3	18	108									5	0			
4438	彩·灵动·破势·耐受(壹)	34009		atDodge	122	122	0	5	3	5	10	atParryValueBase	1409	1409	5	3	6	45	atMagicShield	488	488	5	3	8	57									5	16010			
4439	彩·灵动·破势·耐受(贰)	34010		atDodge	244	244	0	5	3	7	20	atParryValueBase	2819	2819	5	3	8	50	atMagicShield	975	975	5	3	10	62									5	16011			
4440	彩·灵动·破势·耐受(叁)	34011		atDodge	366	366	0	5	3	9	30	atParryValueBase	4228	4228	5	3	10	55	atMagicShield	1463	1463	5	3	12	67									5	16012			
4441	彩·灵动·破势·耐受(肆)	34012		atDodge	488	488	0	5	3	11	40	atParryValueBase	5638	5638	5	3	12	60	atMagicShield	1950	1950	5	3	14	72									5	16013			
4442	彩·灵动·破势·耐受(伍)	34013		atDodge	609	609	0	5	3	13	45	atParryValueBase	7047	7047	5	3	14	75	atMagicShield	2438	2438	5	3	16	90									5	16014			
4443	彩·灵动·破势·耐受(陆)	34014		atDodge	731	731	0	5	3	14	50	atParryValueBase	8457	8457	5	3	16	90	atMagicShield	2925	2925	5	3	18	108									5	0			
4444	彩·灵动·耐受·血魂(壹)	34015		atDodge	122	122	0	5	3	5	10	atMagicShield	244	244	5	3	6	45	atMaxLifeAdditional	4875	4875	5	3	8	57									5	16016			
4445	彩·灵动·耐受·血魂(贰)	34016		atDodge	244	244	0	5	3	7	20	atMagicShield	488	488	5	3	8	50	atMaxLifeAdditional	9750	9750	5	3	10	62									5	16017			
4446	彩·灵动·耐受·血魂(叁)	34017		atDodge	366	366	0	5	3	9	30	atMagicShield	731	731	5	3	10	55	atMaxLifeAdditional	14625	14625	5	3	12	67									5	16018			
4447	彩·灵动·耐受·血魂(肆)	34018		atDodge	488	488	0	5	3	11	40	atMagicShield	975	975	5	3	12	60	atMaxLifeAdditional	19500	19500	5	3	14	72									5	16019			
4448	彩·灵动·耐受·血魂(伍)	34019		atDodge	609	609	0	5	3	13	45	atMagicShield	1219	1219	5	3	14	75	atMaxLifeAdditional	24375	24375	5	3	16	90									5	16020			
4449	彩·灵动·耐受·血魂(陆)	34020		atDodge	731	731	0	5	3	14	50	atMagicShield	1463	1463	5	3	16	90	atMaxLifeAdditional	29250	29250	5	3	18	108									5	0			
4450	彩·灵动·耐受·破势(壹)	34021		atDodge	122	122	0	5	3	5	10	atMagicShield	244	244	5	3	6	45	atParryValueBase	2819	2819	5	3	8	57									5	16022			
4451	彩·灵动·耐受·破势(贰)	34022		atDodge	244	244	0	5	3	7	20	atMagicShield	488	488	5	3	8	50	atParryValueBase	5638	5638	5	3	10	62									5	16023			
4452	彩·灵动·耐受·破势(叁)	34023		atDodge	366	366	0	5	3	9	30	atMagicShield	731	731	5	3	10	55	atParryValueBase	8457	8457	5	3	12	67									5	16024			
4453	彩·灵动·耐受·破势(肆)	34024		atDodge	488	488	0	5	3	11	40	atMagicShield	975	975	5	3	12	60	atParryValueBase	11276	11276	5	3	14	72									5	16025			
4454	彩·灵动·耐受·破势(伍)	34025		atDodge	609	609	0	5	3	13	45	atMagicShield	1219	1219	5	3	14	75	atParryValueBase	14094	14094	5	3	16	90									5	16026			
4455	彩·灵动·耐受·破势(陆)	34026		atDodge	731	731	0	5	3	14	50	atMagicShield	1463	1463	5	3	16	90	atParryValueBase	16913	16913	5	3	18	108									5	0			
4456	彩·灵动·耐受·守御(壹)	34027		atDodge	122	122	0	5	3	5	10	atMagicShield	244	244	5	3	6	45	atPhysicsShieldAdditional	488	488	5	3	8	57									5	16028			
4457	彩·灵动·耐受·守御(贰)	34028		atDodge	244	244	0	5	3	7	20	atMagicShield	488	488	5	3	8	50	atPhysicsShieldAdditional	975	975	5	3	10	62									5	16029			
4458	彩·灵动·耐受·守御(叁)	34029		atDodge	366	366	0	5	3	9	30	atMagicShield	731	731	5	3	10	55	atPhysicsShieldAdditional	1463	1463	5	3	12	67									5	16030			
4459	彩·灵动·耐受·守御(肆)	34030		atDodge	488	488	0	5	3	11	40	atMagicShield	975	975	5	3	12	60	atPhysicsShieldAdditional	1950	1950	5	3	14	72									5	16031			
4460	彩·灵动·耐受·守御(伍)	34031		atDodge	609	609	0	5	3	13	45	atMagicShield	1219	1219	5	3	14	75	atPhysicsShieldAdditional	2438	2438	5	3	16	90									5	16032			
4461	彩·灵动·耐受·守御(陆)	34032		atDodge	731	731	0	5	3	14	50	atMagicShield	1463	1463	5	3	16	90	atPhysicsShieldAdditional	2925	2925	5	3	18	108									5	0			
4462	彩·灵动·血魂·破势(壹)	34033		atDodge	122	122	0	5	3	5	10	atMaxLifeAdditional	2438	2438	5	3	6	45	atParryValueBase	2819	2819	5	3	8	57									5	16034			
4463	彩·灵动·血魂·破势(贰)	34034		atDodge	244	244	0	5	3	7	20	atMaxLifeAdditional	4875	4875	5	3	8	50	atParryValueBase	5638	5638	5	3	10	62									5	16035			
4464	彩·灵动·血魂·破势(叁)	34035		atDodge	366	366	0	5	3	9	30	atMaxLifeAdditional	7313	7313	5	3	10	55	atParryValueBase	8457	8457	5	3	12	67									5	16036			
4465	彩·灵动·血魂·破势(肆)	34036		atDodge	488	488	0	5	3	11	40	atMaxLifeAdditional	9750	9750	5	3	12	60	atParryValueBase	11276	11276	5	3	14	72									5	16037			
4466	彩·灵动·血魂·破势(伍)	34037		atDodge	609	609	0	5	3	13	45	atMaxLifeAdditional	12188	12188	5	3	14	75	atParryValueBase	14094	14094	5	3	16	90									5	16038			
4467	彩·灵动·血魂·破势(陆)	34038		atDodge	731	731	0	5	3	14	50	atMaxLifeAdditional	14625	14625	5	3	16	90	atParryValueBase	16913	16913	5	3	18	108									5	0			
4468	彩·灵动·血魂·守御(壹)	34039		atDodge	122	122	0	5	3	5	10	atMaxLifeAdditional	2438	2438	5	3	6	45	atPhysicsShieldAdditional	488	488	5	3	8	57									5	16040			
4469	彩·灵动·血魂·守御(贰)	34040		atDodge	244	244	0	5	3	7	20	atMaxLifeAdditional	4875	4875	5	3	8	50	atPhysicsShieldAdditional	975	975	5	3	10	62									5	16041			
4470	彩·灵动·血魂·守御(叁)	34041		atDodge	366	366	0	5	3	9	30	atMaxLifeAdditional	7313	7313	5	3	10	55	atPhysicsShieldAdditional	1463	1463	5	3	12	67									5	16042			
4471	彩·灵动·血魂·守御(肆)	34042		atDodge	488	488	0	5	3	11	40	atMaxLifeAdditional	9750	9750	5	3	12	60	atPhysicsShieldAdditional	1950	1950	5	3	14	72									5	16043			
4472	彩·灵动·血魂·守御(伍)	34043		atDodge	609	609	0	5	3	13	45	atMaxLifeAdditional	12188	12188	5	3	14	75	atPhysicsShieldAdditional	2438	2438	5	3	16	90									5	16044			
4473	彩·灵动·血魂·守御(陆)	34044		atDodge	731	731	0	5	3	14	50	atMaxLifeAdditional	14625	14625	5	3	16	90	atPhysicsShieldAdditional	2925	2925	5	3	18	108									5	0			
4474	彩·灵动·血魂·耐受(壹)	34045		atDodge	122	122	0	5	3	5	10	atMaxLifeAdditional	2438	2438	5	3	6	45	atMagicShield	488	488	5	3	8	57									5	16046			
4475	彩·灵动·血魂·耐受(贰)	34046		atDodge	244	244	0	5	3	7	20	atMaxLifeAdditional	4875	4875	5	3	8	50	atMagicShield	975	975	5	3	10	62									5	16047			
4476	彩·灵动·血魂·耐受(叁)	34047		atDodge	366	366	0	5	3	9	30	atMaxLifeAdditional	7313	7313	5	3	10	55	atMagicShield	1463	1463	5	3	12	67									5	16048			
4477	彩·灵动·血魂·耐受(肆)	34048		atDodge	488	488	0	5	3	11	40	atMaxLifeAdditional	9750	9750	5	3	12	60	atMagicShield	1950	1950	5	3	14	72									5	16049			
4478	彩·灵动·血魂·耐受(伍)	34049		atDodge	609	609	0	5	3	13	45	atMaxLifeAdditional	12188	12188	5	3	14	75	atMagicShield	2438	2438	5	3	16	90									5	16050			
